# lambda  arc  E1..E4
0.0500  6.48293554  -0.87026843  -0.87026843  0.87026843  0.87026843
0.0500  6.50325822  -0.85813889  -0.85813889  0.85813889  0.85813889
0.0500  6.52358091  -0.84550127  -0.84550127  0.84550127  0.84550127
0.0500  6.54390359  -0.83236214  -0.83236214  0.83236214  0.83236214
0.0500  6.56422627  -0.81872859  -0.81872859  0.81872859  0.81872859
0.0500  6.58454895  -0.80460825  -0.80460825  0.80460825  0.80460825
0.0500  6.60487163  -0.79000938  -0.79000938  0.79000938  0.79000938
0.0500  6.62519432  -0.77494092  -0.77494092  0.77494092  0.77494092
0.0500  6.64551700  -0.75941256  -0.75941256  0.75941256  0.75941256
0.0500  6.66583968  -0.74343483  -0.74343483  0.74343483  0.74343483
0.0500  6.68616236  -0.72701922  -0.72701922  0.72701922  0.72701922
0.0500  6.70648504  -0.71017830  -0.71017830  0.71017830  0.71017830
0.0500  6.72680773  -0.69292587  -0.69292587  0.69292587  0.69292587
0.0500  6.74713041  -0.67527713  -0.67527713  0.67527713  0.67527713
0.0500  6.76745309  -0.65724892  -0.65724892  0.65724892  0.65724892
0.0500  6.78777577  -0.63885996  -0.63885996  0.63885996  0.63885996
0.0500  6.80809845  -0.62013120  -0.62013120  0.62013120  0.62013120
0.0500  6.82842114  -0.60108616  -0.60108616  0.60108616  0.60108616
0.0500  6.84874382  -0.58175146  -0.58175146  0.58175146  0.58175146
0.0500  6.86906650  -0.56215737  -0.56215737  0.56215737  0.56215737
0.0500  6.88938918  -0.54233852  -0.54233852  0.54233852  0.54233852
0.0500  6.90971186  -0.52233486  -0.52233486  0.52233486  0.52233486
0.0500  6.93003455  -0.50219267  -0.50219267  0.50219267  0.50219267
0.0500  6.95035723  -0.48196602  -0.48196602  0.48196602  0.48196602
0.0500  6.97067991  -0.46171846  -0.46171846  0.46171846  0.46171846
0.0500  6.99100259  -0.44152514  -0.44152514  0.44152514  0.44152514
0.0500  7.01132527  -0.42147545  -0.42147545  0.42147545  0.42147545
0.0500  7.03164796  -0.40167626  -0.40167626  0.40167626  0.40167626
0.0500  7.05197064  -0.38225576  -0.38225576  0.38225576  0.38225576
0.0500  7.07229332  -0.36336804  -0.36336804  0.36336804  0.36336804
0.0500  7.09261600  -0.34519809  -0.34519809  0.34519809  0.34519809
0.0500  7.11293868  -0.32796696  -0.32796696  0.32796696  0.32796696
0.0500  7.13326137  -0.31193609  -0.31193609  0.31193609  0.31193609
0.0500  7.15358405  -0.29740928  -0.29740928  0.29740928  0.29740928
0.0500  7.17390673  -0.28472980  -0.28472980  0.28472980  0.28472980
0.0500  7.19422941  -0.27426940  -0.27426940  0.27426940  0.27426940
0.0500  7.21455209  -0.26640636  -0.26640636  0.26640636  0.26640636
0.0500  7.23487477  -0.26149173  -0.26149173  0.26149173  0.26149173
0.0500  7.25519746  -0.25980774  -0.25980774  0.25980774  0.25980774
0.0500  7.26535880  -0.26023211  -0.26023211  0.26023211  0.26023211
0.0500  7.27552014  -0.26149173  -0.26149173  0.26149173  0.26149173
0.0500  7.28568148  -0.26356074  -0.26356074  0.26356074  0.26356074
0.0500  7.29584282  -0.26640636  -0.26640636  0.26640636  0.26640636
0.0500  7.30600416  -0.26999016  -0.26999016  0.26999016  0.26999016
0.0500  7.31616550  -0.27426940  -0.27426940  0.27426940  0.27426940
0.0500  7.32632684  -0.27919839  -0.27919839  0.27919839  0.27919839
0.0500  7.33648818  -0.28472980  -0.28472980  0.28472980  0.28472980
0.0500  7.34664953  -0.29081586  -0.29081586  0.29081586  0.29081586
0.0500  7.35681087  -0.29740928  -0.29740928  0.29740928  0.29740928
0.0500  7.36697221  -0.30446407  -0.30446407  0.30446407  0.30446407
0.0500  7.37713355  -0.31193609  -0.31193609  0.31193609  0.31193609
0.0500  7.38729489  -0.31978349  -0.31978349  0.31978349  0.31978349
0.0500  7.39745623  -0.32796696  -0.32796696  0.32796696  0.32796696
0.0500  7.40761757  -0.33644982  -0.33644982  0.33644982  0.33644982
0.0500  7.41777891  -0.34519809  -0.34519809  0.34519809  0.34519809
0.0500  7.42794025  -0.35418043  -0.35418043  0.35418043  0.35418043
